Year,Measurement.date,Unit,Plot,Species,Number,Health,Herbivory,Condition,HT.cm,RCD.mm,ID3,ID2,ID,ID4,HT.cm.initial,RCD.mm.initial,Soil,Slash,VSMxtree,Planting.date,MT,Treatment,SGgw,Time.months,Biomass.g,Biomass.initial.g,RG.g.month,survival,bi.cond,placeholder,HT.growth,MYC
2022,9/12/22,10,5,NYSY,6,D,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.NYSY,14,4.6,1,1,29.9,5/17/21,AM,Cut,0.46,16.1,NA,1.4262968533333333,NA,0,0,1,NA,AM.s
2022,9/12/22,10,5,NYSY,7,L,1,0,64,5.3,10.5.2022,10.5.2022,10_5,2022.10_5.NYSY,8.5,2.8,1,0,25.3,5/17/21,AM,Cut,0.46,16.1,8.655615146666667,0.3208493866666666,0.2046578712184619,1,1,1,55.5,AM.s
2022,9/12/22,10,5,NYSY,8,L,1,0,55,5.5,10.5.2022,10.5.2022,10_5,2022.10_5.NYSY,8.5,2.7,1,0,25,5/17/21,AM,Cut,0.46,16.1,8.010401666666668,0.29834082000000006,0.20436395404922256,1,1,1,46.5,AM.s
2022,9/12/22,10,5,NYSY,9,D,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.NYSY,12,4.1,1,0,32.9,5/17/21,AM,Cut,0.46,16.1,NA,0.9712145599999998,NA,0,0,1,NA,AM.s
2022,9/12/22,10,5,NYSY,10,L,1,0,73,6.6,10.5.2022,10.5.2022,10_5,2022.10_5.NYSY,15.5,4.2,1,1,30.1,5/17/21,AM,Cut,0.46,16.1,15.310062239999995,1.3164261600000005,0.15239687358442877,1,1,1,57.5,AM.s
2022,9/12/22,10,5,NYSY,11,L,0,0,50,7.5,10.5.2022,10.5.2022,10_5,2022.10_5.NYSY,18,5.4,0,1,24,5/17/21,AM,Cut,0.46,16.1,13.541250000000002,2.52712224,0.10426455785565548,1,1,1,32,AM.s
2022,9/12/22,10,5,NYSY,12,D,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.NYSY,11,3.1,1,0,14.2,5/17/21,AM,Cut,0.46,16.1,NA,0.5089584133333334,NA,0,0,1,NA,AM.s
2022,9/12/22,10,5,NYSY,13,D,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.NYSY,16,5.2,1,1,14,5/17/21,AM,Cut,0.46,16.1,NA,2.083017386666667,NA,0,0,1,NA,AM.s
2022,9/12/22,10,5,NYSY,14,L,0,0,19,3.6,10.5.2022,10.5.2022,10_5,2022.10_5.NYSY,18,5.5,1,0,8.3,5/17/21,AM,Cut,0.46,16.1,1.1855635199999999,2.6215860000000006,-0.04928952001754325,1,1,1,1,AM.s
2022,9/12/22,10,5,NYSY,15,D,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.NYSY,15,6.2,1,1,15.3,5/17/21,AM,Cut,0.46,16.1,NA,2.7761368000000006,NA,0,0,1,NA,AM.s
2022,9/12/22,10,5,NYSY,16,L,0,0,22,6.6,10.5.2022,10.5.2022,10_5,2022.10_5.NYSY,14,5.1,1,1,28.5,5/17/21,AM,Cut,0.46,16.1,4.613991359999999,1.7532127200000003,0.06010207095324575,1,1,1,8,AM.s
2022,9/12/22,10,5,NYSY,17,D,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.NYSY,12,3.4,1,0,25.8,5/17/21,AM,Cut,0.46,16.1,NA,0.66789056,NA,0,0,1,NA,AM.s
2022,9/12/22,10,5,NYSY,18,D,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.NYSY,10,4.4,1,0,23.4,5/17/21,AM,Cut,0.46,16.1,NA,0.932119466666667,NA,0,0,1,NA,AM.s
2022,9/12/22,10,5,NYSY,19,V,2,0,77.5,7.2,10.5.2022,10.5.2022,10_5,2022.10_5.NYSY,29.7,3.6,1,1,26.2,5/17/21,AM,Cut,0.46,16.1,19.3434048,1.8532229759999999,0.14567858706028186,1,1,1,47.8,AM.s
2022,9/12/22,10,5,NYSY,20,D,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.NYSY,14,3.4,1,0,16.3,5/17/21,AM,Cut,0.46,16.1,NA,0.7792056533333334,NA,0,0,1,NA,AM.s
2022,9/12/22,10,5,PRSE,1,V,2,0,89,7.9,10.5.2022,10.5.2022,10_5,2022.10_5.PRSE,25,3.9,1,1,31.2,5/17/21,AM,Cut,0.47,16.1,27.32438780666667,1.8705765000000003,0.16655484208314839,1,1,1,64,AM.s
2022,9/12/22,10,5,PRSE,2,L,2,0,192,21.5,10.5.2022,10.5.2022,10_5,2022.10_5.PRSE,12.5,2.2,1,0,25.8,5/17/21,AM,Cut,0.47,16.1,436.600672,0.2976196666666668,0.45285452653777764,1,1,1,179.5,AM.s
2022,9/12/22,10,5,PRSE,3,V,1,0,97,9.5,10.5.2022,10.5.2022,10_5,2022.10_5.PRSE,19.5,2.1,1,1,28.4,5/17/21,AM,Cut,0.47,16.1,43.06507383333334,0.4230380700000001,0.2871431938315476,1,1,1,77.5,AM.s
2022,9/12/22,10,5,PRSE,4,V,2,0,108.5,9,10.5.2022,10.5.2022,10_5,2022.10_5.PRSE,25.5,3,1,0,29.2,5/17/21,AM,Cut,0.47,16.1,43.233560999999995,1.1289870000000002,0.22641591913989767,1,1,1,83,AM.s
2022,9/12/22,10,5,PRSE,5,L,1,0,205,20.5,10.5.2022,10.5.2022,10_5,2022.10_5.PRSE,17,3.5,1,1,27.7,5/17/21,AM,Cut,0.47,16.1,423.80671583333327,1.0244511666666665,0.37423108511678144,1,1,1,188,AM.s
2022,9/12/22,10,5,PRSE,6,L,1,0,17.8,203.5,10.5.2022,10.5.2022,10_5,2022.10_5.PRSE,26.5,3.2,1,1,26.5,5/17/21,AM,Cut,0.47,16.1,3626.227780633334,1.3349102933333337,0.49112323692296894,1,1,1,-8.7,AM.s
2022,9/12/22,10,5,PRSE,7,L,2,0,115,12.5,10.5.2022,10.5.2022,10_5,2022.10_5.PRSE,19,3.1,1,0,26.1,5/17/21,AM,Cut,0.47,16.1,88.39427083333334,0.8982210733333333,0.28504013756715024,1,1,1,96,AM.s
2022,9/12/22,10,5,PRSE,8,L,2,0,123,10.5,10.5.2022,10.5.2022,10_5,2022.10_5.PRSE,23,2.6,1,0,23.6,5/17/21,AM,Cut,0.47,16.1,66.7098495,0.7648579466666668,0.27754147600716456,1,1,1,100,AM.s
2022,9/12/22,10,5,PRSE,9,V,2,0,142,11.5,10.5.2022,10.5.2022,10_5,2022.10_5.PRSE,22,3.3,1,0,26.4,5/17/21,AM,Cut,0.47,16.1,92.38262033333332,1.1785738799999996,0.2709089278283531,1,1,1,120,AM.s
2022,9/12/22,10,5,PRSE,10,L,2,0,114.5,14,10.5.2022,10.5.2022,10_5,2022.10_5.PRSE,19.5,2,1,0,18.6,5/17/21,AM,Cut,0.47,16.1,110.39967866666665,0.38370800000000005,0.3516758171139887,1,1,1,95,AM.s
2022,9/12/22,10,5,PRSE,11,L,2,0,142,12.7,10.5.2022,10.5.2022,10_5,2022.10_5.PRSE,18,2.4,1,1,21.6,5/17/21,AM,Cut,0.47,16.1,112.66837681333334,0.5100364799999999,0.33526222434325387,1,1,1,124,AM.s
2022,9/12/22,10,5,PRSE,12,L,0,0,154.5,13.2,10.5.2022,10.5.2022,10_5,2022.10_5.PRSE,22,2.3,1,0,26.3,5/17/21,AM,Cut,0.47,16.1,132.42884687999998,0.5725120133333331,0.3381221774095607,1,1,1,132.5,AM.s
2022,9/12/22,10,5,PRSE,13,L,1,0,169,17.8,10.5.2022,10.5.2022,10_5,2022.10_5.PRSE,24.5,2.8,1,0,22.2,5/17/21,AM,Cut,0.47,16.1,263.41042589333335,0.9449055466666665,0.3497132719010034,1,1,1,144.5,AM.s
2022,9/12/22,10,5,PRSE,14,V,0,0,66,9.5,10.5.2022,10.5.2022,10_5,2022.10_5.PRSE,31,2.2,1,0,30.6,5/17/21,AM,Cut,0.47,16.1,29.302008999999998,0.7380967733333336,0.22865443565377197,1,1,1,35,AM.s
2022,9/12/22,10,5,PRSE,15,D,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.PRSE,16.5,2.2,1,0,26.9,5/17/21,AM,Cut,0.47,16.1,NA,0.3928579600000001,NA,0,0,1,NA,AM.s
2022,9/12/22,10,5,PRSE,16,L,0,1,164,14,10.5.2022,10.5.2022,10_5,2022.10_5.PRSE,17,3.3,1,1,11.3,5/17/21,AM,Cut,0.47,16.1,158.12705066666663,0.9107161799999998,0.32030576435115715,1,1,1,147,AM.s
2022,9/12/22,10,5,PRSE,17,V,3,0,67,5.8,10.5.2022,10.5.2022,10_5,2022.10_5.PRSE,18,3.8,1,0,17.5,5/17/21,AM,Cut,0.47,16.1,11.087587013333332,1.27863312,0.13416363746179302,1,1,1,49,AM.s
2022,9/12/22,10,5,PRSE,18,V,2,1,87,15.2,10.5.2022,10.5.2022,10_5,2022.10_5.PRSE,24.5,3.4,1,0,12.2,5/17/21,AM,Cut,0.47,16.1,98.88096128000001,1.3932535866666664,0.26473757724000824,1,1,1,62.5,AM.s
2022,9/12/22,10,5,PRSE,19,V,2,0,76,7.8,10.5.2022,10.5.2022,10_5,2022.10_5.PRSE,18.5,4.7,1,0,31.1,5/17/21,AM,Cut,0.47,16.1,22.74621024,2.0103593566666675,0.15068851292926197,1,1,1,57.5,AM.s
2022,9/12/22,10,5,PRSE,20,L,2,0,165.5,19.2,10.5.2022,10.5.2022,10_5,2022.10_5.PRSE,23,3.5,1,0,14,5/17/21,AM,Cut,0.47,16.1,300.12813312,1.3860221666666668,0.3340230807431493,1,1,1,142.5,AM.s
2022,9/12/22,10,5,BELE,1,NA,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.BELE,34.9,3.4,1,0,35.8,5/17/21,AM,Cut,0.6,16.1,NA,2.5336283199999996,NA,NA,NA,1,NA,EcM.s
2022,9/12/22,10,5,BELE,2,NA,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.BELE,28.5,2.9,1,0,42.5,5/17/21,AM,Cut,0.6,16.1,NA,1.5052217999999997,NA,NA,NA,1,NA,EcM.s
2022,9/12/22,10,5,BELE,3,NA,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.BELE,35.5,2.8,1,0,36.1,5/17/21,AM,Cut,0.6,16.1,NA,1.7478495999999997,NA,NA,NA,1,NA,EcM.s
2022,9/12/22,10,5,BELE,4,L,2,1,106,9.1,10.5.2022,10.5.2022,10_5,2022.10_5.BELE,32,3,1,0,25.8,5/17/21,AM,Cut,0.6,16.1,55.1249608,1.80864,0.21223772925600806,1,1,1,74,EcM.s
2022,9/12/22,10,5,BELE,5,NA,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.BELE,28.5,3.3,1,0,30.6,5/17/21,AM,Cut,0.6,16.1,NA,1.9490921999999993,NA,NA,NA,1,NA,EcM.s
2022,9/12/22,10,5,BELE,6,NA,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.BELE,40,6,1,0,26.8,5/17/21,AM,Cut,0.6,16.1,NA,9.0432,NA,NA,NA,1,NA,EcM.s
2022,9/12/22,10,5,BELE,7,NA,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.BELE,47,4.5,1,0,27.9,5/17/21,AM,Cut,0.6,16.1,NA,5.97699,NA,NA,NA,1,NA,EcM.s
2022,9/12/22,10,5,BELE,8,L,3,0,155,12.6,10.5.2022,10.5.2022,10_5,2022.10_5.BELE,45.8,4.1,1,0,28,5/17/21,AM,Cut,0.6,16.1,154.536984,4.8349594399999996,0.2151901059809595,1,1,1,109.2,EcM.s
2022,9/12/22,10,5,BELE,9,L,1,0,215,17.4,10.5.2022,10.5.2022,10_5,2022.10_5.BELE,39,4.8,0,0,32.1,5/17/21,AM,Cut,0.6,16.1,408.78655199999986,5.642956799999999,0.26601148811250264,1,1,1,176,EcM.s
2022,9/12/22,10,5,BELE,10,NA,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.BELE,45.8,6.6,1,1,30.7,5/17/21,AM,Cut,0.6,16.1,NA,12.528901439999997,NA,NA,NA,1,NA,EcM.s
2022,9/12/22,10,5,BELE,11,NA,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.BELE,36.5,3.3,0,0,38.9,5/17/21,AM,Cut,0.6,16.1,NA,2.496205799999999,NA,NA,NA,1,NA,EcM.s
2022,9/12/22,10,5,BELE,12,NA,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.BELE,36.6,11.6,1,1,22.6,5/17/21,AM,Cut,0.6,16.1,NA,30.92834688,NA,NA,NA,1,NA,EcM.s
2022,9/12/22,10,5,BELE,13,L,1,0,139,11,10.5.2022,10.5.2022,10_5,2022.10_5.BELE,33.3,2.6,1,0,27.7,5/17/21,AM,Cut,0.6,16.1,105.62332000000002,1.4136782400000003,0.26793069513578643,1,1,1,105.7,EcM.s
2022,9/12/22,10,5,BELE,14,NA,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.BELE,43,6.6,1,0,25.1,5/17/21,AM,Cut,0.6,16.1,NA,11.762942399999998,NA,NA,NA,1,NA,EcM.s
2022,9/12/22,10,5,BELE,15,NA,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.BELE,31,2.7,1,1,22.2,5/17/21,AM,Cut,0.6,16.1,NA,1.4192172,NA,NA,NA,1,NA,EcM.s
2022,9/12/22,10,5,BELE,16,NA,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.BELE,38.1,5.2,1,0,28.5,5/17/21,AM,Cut,0.6,16.1,NA,6.469806720000001,NA,NA,NA,1,NA,EcM.s
2022,9/12/22,10,5,BELE,17,NA,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.BELE,32.6,6.2,1,1,29.4,5/17/21,AM,Cut,0.6,16.1,NA,7.869744320000001,NA,NA,NA,1,NA,EcM.s
2022,9/12/22,10,5,BELE,18,NA,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.BELE,30.2,3.3,1,1,21,5/17/21,AM,Cut,0.6,16.1,NA,2.0653538399999993,NA,NA,NA,1,NA,EcM.s
2022,9/12/22,10,5,BELE,19,NA,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.BELE,34.1,3.6,0,0,19.9,5/17/21,AM,Cut,0.6,16.1,NA,2.77535808,NA,NA,NA,1,NA,EcM.s
2022,9/12/22,10,5,BELE,20,NA,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.BELE,33,4.6,1,1,25.9,5/17/21,AM,Cut,0.6,16.1,NA,4.385198399999999,NA,NA,NA,1,NA,EcM.s
2022,9/12/22,10,5,BELE,21,NA,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.BELE,39,2.7,1,0,NA,5/17/21,AM,Cut,0.6,16.1,NA,1.7854668000000002,NA,NA,NA,1,NA,EcM.s
2022,9/12/22,10,5,CACO,1,L,1,0,24,2.6,10.5.2022,10.5.2022,10_5,2022.10_5.CACO,23.8,4,1,1,25.3,5/17/21,AM,Cut,0.6,16.1,1.0188672,2.391424,-0.05299363866549018,1,1,1,0.1999999999999993,EcM.s
2022,9/12/22,10,5,CACO,2,L,1,0,25,3.4,10.5.2022,10.5.2022,10_5,2022.10_5.CACO,17.1,2.5,1,0,35.6,5/17/21,AM,Cut,0.6,16.1,1.8149199999999999,0.671175,0.06178675533264023,1,1,1,7.899999999999999,EcM.s
2022,9/12/22,10,5,CACO,3,D,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.CACO,13.1,2.7,0,0,24.2,5/17/21,AM,Cut,0.6,16.1,NA,0.59973372,NA,0,0,1,NA,EcM.s
2022,9/12/22,10,5,CACO,4,L,2,0,48,8.3,10.5.2022,10.5.2022,10_5,2022.10_5.CACO,16.2,3.1,1,0,23.5,5/17/21,AM,Cut,0.6,16.1,20.766201600000002,0.97768296,0.18980724070139476,1,1,1,31.8,EcM.s
2022,9/12/22,10,5,CACO,5,L,1,0,21,3.5,10.5.2022,10.5.2022,10_5,2022.10_5.CACO,17.2,2.9,1,0,34.1,5/17/21,AM,Cut,0.6,16.1,1.61553,0.9084145599999999,0.03575885198198105,1,1,1,3.8000000000000007,EcM.s
2022,9/12/22,10,5,CACO,6,L,1,0,64,5,10.5.2022,10.5.2022,10_5,2022.10_5.CACO,20.8,2.6,1,0,36.9,5/17/21,AM,Cut,0.6,16.1,10.048,0.8830182400000001,0.15104242431464146,1,1,1,43.2,EcM.s
2022,9/12/22,10,5,CACO,7,L,0,0,29,5,10.5.2022,10.5.2022,10_5,2022.10_5.CACO,22.2,2.6,1,0,31.7,5/17/21,AM,Cut,0.6,16.1,4.553,0.9424521600000001,0.09782959477773714,1,1,1,6.800000000000001,EcM.s
2022,9/12/22,10,5,CACO,8,L,1,0,29.5,4.5,10.5.2022,10.5.2022,10_5,2022.10_5.CACO,20.5,3.8,1,1,21,5/17/21,AM,Cut,0.6,16.1,3.751515,1.8590056000000001,0.043609815980700586,1,1,1,9,EcM.s
2022,9/12/22,10,5,CACO,9,L,1,0,25.5,9.5,10.5.2022,10.5.2022,10_5,2022.10_5.CACO,18.6,2.9,1,1,32.8,5/17/21,AM,Cut,0.6,16.1,14.452634999999999,0.9823552799999999,0.16699869532132658,1,1,1,6.899999999999999,EcM.s
2022,9/12/22,10,5,CACO,10,L,1,0,33,3.1,10.5.2022,10.5.2022,10_5,2022.10_5.CACO,26.9,2.6,1,1,32.4,5/17/21,AM,Cut,0.6,16.1,1.9915764,1.1419803200000003,0.03454426135316863,1,1,1,6.100000000000001,EcM.s
2022,9/12/22,10,5,CACO,11,L,1,0,40,7,10.5.2022,10.5.2022,10_5,2022.10_5.CACO,28.8,3.5,0,0,32.4,5/17/21,AM,Cut,0.6,16.1,12.3088,2.2155839999999998,0.1065092191361445,1,1,1,11.2,EcM.s
2022,9/12/22,10,5,CACO,12,L,1,0,21.5,3.4,10.5.2022,10.5.2022,10_5,2022.10_5.CACO,22.8,3.1,1,0,23.2,5/17/21,AM,Cut,0.6,16.1,1.5608312,1.3759982400000002,0.007828511766164732,1,1,1,-1.3000000000000007,EcM.s
2022,9/12/22,10,5,CACO,13,D,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.CACO,14.2,1.5,1,0,29.2,5/17/21,AM,Cut,0.6,16.1,NA,0.20064600000000002,NA,0,0,1,NA,EcM.s
2022,9/12/22,10,5,CACO,14,L,1,0,40,4.3,10.5.2022,10.5.2022,10_5,2022.10_5.CACO,19,3.1,0,0,30.6,5/17/21,AM,Cut,0.6,16.1,4.6446879999999995,1.1466652,0.08688610542635578,1,1,1,21,EcM.s
2022,9/12/22,10,5,CACO,15,V,2,0,39,2.4,10.5.2022,10.5.2022,10_5,2022.10_5.CACO,25.7,2.5,1,1,19.9,5/17/21,AM,Cut,0.6,16.1,1.4107391999999999,1.008725,0.020833954359500733,1,1,1,13.3,EcM.s
2022,9/12/22,10,5,CACO,16,L,1,0,37,3.6,10.5.2022,10.5.2022,10_5,2022.10_5.CACO,15.2,2.3,1,0,30,5/17/21,AM,Cut,0.6,16.1,3.0113856,0.5049622399999999,0.11091129999042948,1,1,1,21.8,EcM.s
2022,9/12/22,10,5,CACO,17,L,1,0,24,3.6,10.5.2022,10.5.2022,10_5,2022.10_5.CACO,17.4,2.7,1,1,39,5/17/21,AM,Cut,0.6,16.1,1.9533311999999998,0.7965928800000001,0.05571104155472198,1,1,1,6.600000000000001,EcM.s
2022,9/12/22,10,5,CACO,18,V,1,0,18,1.8,10.5.2022,10.5.2022,10_5,2022.10_5.CACO,13.6,3,1,2,26.8,5/17/21,AM,Cut,0.6,16.1,0.36624959999999995,0.768672,-0.046046539278125666,1,1,1,4.4,EcM.s
2022,9/12/22,10,5,CACO,19,V,1,0,31,4,10.5.2022,10.5.2022,10_5,2022.10_5.CACO,23.3,3.2,0,0,39.5,5/17/21,AM,Cut,0.6,16.1,3.1148800000000008,1.4983577600000002,0.0454547171765162,1,1,1,7.699999999999999,EcM.s
2022,9/12/22,10,5,CACO,20,L,0,0,28,4.9,10.5.2022,10.5.2022,10_5,2022.10_5.CACO,17.1,3.1,1,0,24.8,5/17/21,AM,Cut,0.6,16.1,4.221918400000002,1.03199868,0.08750262322469259,1,1,1,10.899999999999999,EcM.s
2022,9/12/22,10,5,QURU,1,L,1,0,94,7.9,10.5.2022,10.5.2022,10_5,2022.10_5.QURU,39.5,4.5,0,1,35,5/17/21,AM,Cut,0.56,16.1,34.38574645333334,4.688334000000001,0.1237617910407659,1,1,1,54.5,EcM.s
2022,9/12/22,10,5,QURU,2,L,2,0,71,8,10.5.2022,10.5.2022,10_5,2022.10_5.QURU,42.3,5.5,0,0,49.2,5/17/21,AM,Cut,0.56,16.1,26.633898666666674,7.500015600000003,0.07871302421564626,1,1,1,28.700000000000003,EcM.s
2022,9/12/22,10,5,QURU,3,L,1,0,44,9.4,10.5.2022,10.5.2022,10_5,2022.10_5.QURU,36.8,5.4,0,0,31.1,5/17/21,AM,Cut,0.56,16.1,22.787926186666674,6.289726464000001,0.07995734535123199,1,1,1,7.200000000000003,EcM.s
2022,9/12/22,10,5,QURU,4,L,1,0,86,11.5,10.5.2022,10.5.2022,10_5,2022.10_5.QURU,35.1,6.5,0,0,24.9,5/17/21,AM,Cut,0.56,16.1,66.66387466666667,8.692210800000002,0.12653639023086416,1,1,1,50.9,EcM.s
2022,9/12/22,10,5,QURU,5,L,1,0,49,7,10.5.2022,10.5.2022,10_5,2022.10_5.QURU,31.1,5.5,1,0,27.9,5/17/21,AM,Cut,0.56,16.1,14.073061333333333,5.514195866666669,0.05819481941361577,1,1,1,17.9,EcM.s
2022,9/12/22,10,5,QURU,6,V,0,1,25.5,5,10.5.2022,10.5.2022,10_5,2022.10_5.QURU,37.8,4.6,1,1,27,5/17/21,AM,Cut,0.56,16.1,3.7366000000000006,4.688175744,-0.014091144880935345,1,1,1,-12.299999999999997,EcM.s
2022,9/12/22,10,5,QURU,7,L,1,0,85,6.7,10.5.2022,10.5.2022,10_5,2022.10_5.QURU,24.8,4.1,0,0,27.2,5/17/21,AM,Cut,0.56,16.1,22.364796533333337,2.443519530666667,0.13751855333495008,1,1,1,60.2,EcM.s
2022,9/12/22,10,5,QURU,8,L,2,1,54.5,8,10.5.2022,10.5.2022,10_5,2022.10_5.QURU,39,5.8,1,0,28.8,5/17/21,AM,Cut,0.56,16.1,20.444330666666673,7.68983488,0.060733310794688,1,1,1,15.5,EcM.s
2022,9/12/22,10,5,QURU,9,L,1,0,47,6,10.5.2022,10.5.2022,10_5,2022.10_5.QURU,36.2,4.7,1,0,35.1,5/17/21,AM,Cut,0.56,16.1,9.917376000000003,4.687062090666669,0.04655170210574019,1,1,1,10.799999999999997,EcM.s
2022,9/12/22,10,5,QURU,10,L,1,0,76,9.4,10.5.2022,10.5.2022,10_5,2022.10_5.QURU,34.4,3.9,1,0,29.7,5/17/21,AM,Cut,0.56,16.1,39.360963413333344,3.066790272000001,0.15851820175078837,1,1,1,41.6,EcM.s
2022,9/12/22,10,5,QURU,11,L,1,0,50,9.6,10.5.2022,10.5.2022,10_5,2022.10_5.QURU,31.4,4.7,1,0,28,5/17/21,AM,Cut,0.56,16.1,27.009024000000004,4.065573194666668,0.11761591875959584,1,1,1,18.6,EcM.s
2022,9/12/22,10,5,QURU,12,NA,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.QURU,39.8,4.3,1,1,33.8,5/17/21,AM,Cut,0.56,16.1,NA,4.313366922666666,NA,NA,NA,1,NA,EcM.s
2022,9/12/22,10,5,QURU,13,L,1,0,35,6.5,10.5.2022,10.5.2022,10_5,2022.10_5.QURU,42,5.5,0,0,34.8,5/17/21,AM,Cut,0.56,16.1,8.667446666666667,7.446824000000002,0.009427739908843305,1,1,1,-7,EcM.s
2022,9/12/22,10,5,QURU,14,D,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.QURU,34.9,4.1,1,1,24.8,5/17/21,AM,Cut,0.56,16.1,NA,3.4386625653333334,NA,0,0,1,NA,EcM.s
2022,9/12/22,10,5,QURU,15,L,1,0,36.5,4.7,10.5.2022,10.5.2022,10_5,2022.10_5.QURU,34.8,3.5,0,0,30.2,5/17/21,AM,Cut,0.56,16.1,4.725905146666668,2.4986864,0.03958347541921163,1,1,1,1.7000000000000028,EcM.s
2022,9/12/22,10,5,QURU,16,L,2,0,62,8.5,10.5.2022,10.5.2022,10_5,2022.10_5.QURU,39.3,7.4,1,0,23.1,5/17/21,AM,Cut,0.56,16.1,26.255842666666673,12.613987904,0.04553305544982421,1,1,1,22.700000000000003,EcM.s
2022,9/12/22,10,5,QURU,17,L,1,0,44.5,6.1,10.5.2022,10.5.2022,10_5,2022.10_5.QURU,29.1,4.3,1,1,27.5,5/17/21,AM,Cut,0.56,16.1,9.705459493333333,3.153743152,0.06981978335119533,1,1,1,15.399999999999999,EcM.s
2022,9/12/22,10,5,QURU,18,L,1,0,42,5.5,10.5.2022,10.5.2022,10_5,2022.10_5.QURU,36.1,3.6,1,1,25.6,5/17/21,AM,Cut,0.56,16.1,7.446824000000002,2.7422599680000004,0.062050015310388514,1,1,1,5.899999999999999,EcM.s
2022,9/12/22,10,5,QURU,19,D,0,0,NA,NA,10.5.2022,10.5.2022,10_5,2022.10_5.QURU,37.6,5.2,1,0,25.3,5/17/21,AM,Cut,0.56,16.1,NA,5.959241045333335,NA,0,0,1,NA,EcM.s
2022,9/12/22,10,5,QURU,20,V,1,0,22,7.3,10.5.2022,10.5.2022,10_5,2022.10_5.QURU,36.8,4.5,1,1,31.8,5/17/21,AM,Cut,0.56,16.1,6.871709973333332,4.3678656,0.028145249126681572,1,1,1,-14.799999999999997,EcM.s
2022,9/12/22,10,5,TIAM,1,L,1,0,91,11.8,10.5.2022,10.5.2022,10_5,2022.10_5.TIAM,29.3,6.2,1,1,31.5,5/17/21,AM,Cut,0.32,16.1,42.43886677333334,3.772327338666667,0.15033369374751396,1,1,1,61.7,EcM.s
2022,9/12/22,10,5,TIAM,2,L,1,0,86,10,10.5.2022,10.5.2022,10_5,2022.10_5.TIAM,30.2,4.2,1,1,23.9,5/17/21,AM,Cut,0.32,16.1,28.804266666666667,1.7842836480000006,0.17276437933429373,1,1,1,55.8,EcM.s
2022,9/12/22,10,5,TIAM,3,V,0,1,19,5.6,10.5.2022,10.5.2022,10_5,2022.10_5.TIAM,35.4,5.5,1,2,24.2,5/17/21,AM,Cut,0.32,16.1,1.9956667733333329,3.5866336000000008,-0.03641216335204547,1,1,1,-16.4,EcM.s
2022,9/12/22,10,5,TIAM,4,L,1,0,42,6,10.5.2022,10.5.2022,10_5,2022.10_5.TIAM,23,2.7,1,1,18.4,5/17/21,AM,Cut,0.32,16.1,5.064192,0.5615827200000001,0.13659570153973674,1,1,1,19,EcM.s
2022,9/12/22,10,5,TIAM,5,V,3,0,31,5.2,10.5.2022,10.5.2022,10_5,2022.10_5.TIAM,27,3.5,0,0,35.9,5/17/21,AM,Cut,0.32,16.1,2.807545173333334,1.107792,0.05776035109719532,1,1,1,4,EcM.s
2022,9/12/22,10,5,TIAM,6,L,1,0,50.5,9.9,10.5.2022,10.5.2022,10_5,2022.10_5.TIAM,29,5.8,1,0,22,5/17/21,AM,Cut,0.32,16.1,16.577542079999997,3.2674756266666662,0.10087150220317893,1,1,1,21.5,EcM.s
